City,Date,weather_time,weather_temperature_2m_max,weather_temperature_2m_min,weather_temperature_2m_mean,weather_relative_humidity_2m_max,weather_relative_humidity_2m_min,weather_relative_humidity_2m_mean,weather_precipitation_sum,weather_rain_sum,weather_snowfall_sum,weather_wind_speed_10m_max,weather_wind_speed_10m_mean,weather_wind_direction_10m_dominant,weather_wind_gusts_10m_max,weather_pressure_msl_mean,weather_sunshine_duration
Amaravati,2019-04-27,,40.7,27.9,32.9,88,30,62,0.0,0.0,0.0,15.9,11.8,173,38.2,1006.1,40141.77
Amaravati,2019-04-28,,40.1,28.5,32.9,85,27,60,0.0,0.0,0.0,16.6,13.1,175,36.7,1006.2,40141.34
Amaravati,2019-04-29,,39.6,27.5,32.7,90,32,62,0.0,0.0,0.0,18.0,11.6,172,38.2,1006.0,39705.29
Amaravati,2019-04-30,,40.9,27.6,32.9,90,23,60,0.1,0.1,0.0,20.5,8.4,136,39.2,1004.5,36887.84
Amaravati,2019-05-01,,39.7,27.9,32.0,79,30,60,0.0,0.0,0.0,18.2,8.3,94,42.1,1002.7,25674.2
Amaravati,2019-05-02,,37.0,28.6,32.6,74,42,57,0.0,0.0,0.0,13.0,6.9,169,23.0,1000.4,5959.81
Amaravati,2019-05-03,,42.1,28.5,35.4,81,16,40,0.0,0.0,0.0,18.1,10.3,276,36.7,1001.7,35104.51
Amaravati,2019-05-04,,42.2,27.8,35.1,88,14,42,0.0,0.0,0.0,15.3,10.0,247,35.3,1005.2,38024.12
Amaravati,2019-05-05,,43.7,28.8,35.4,74,12,42,0.0,0.0,0.0,16.3,11.3,237,33.1,1006.4,40653.21
Amaravati,2019-05-06,,40.7,28.3,33.9,77,17,53,0.0,0.0,0.0,24.4,10.7,173,49.0,1005.7,40774.89
Amaravati,2019-05-07,,41.4,28.7,33.9,88,23,61,0.0,0.0,0.0,17.5,10.4,163,33.5,1004.9,36649.95
Amaravati,2019-05-08,,42.8,29.6,35.2,85,19,53,0.1,0.1,0.0,16.0,8.1,164,33.1,1004.1,38766.95
Amaravati,2019-05-09,,42.5,29.9,35.8,79,21,48,0.0,0.0,0.0,16.9,7.2,152,31.7,1003.2,39600.0
Amaravati,2019-05-10,,42.1,30.3,35.5,78,25,52,0.0,0.0,0.0,16.1,11.3,164,33.8,1004.2,40020.65
Amaravati,2019-05-11,,39.3,29.7,33.5,84,36,62,0.0,0.0,0.0,17.7,13.9,170,41.4,1006.5,40004.01
Amaravati,2019-05-15,,39.7,28.7,33.5,89,30,60,0.0,0.0,0.0,16.5,11.9,175,38.2,1006.3,39867.3
Amaravati,2019-05-16,,39.8,28.3,33.3,90,31,61,0.2,0.2,0.0,18.4,10.3,180,35.3,1007.2,40255.19
Amaravati,2019-05-17,,39.2,28.7,33.7,88,36,60,0.0,0.0,0.0,15.3,10.2,184,33.8,1006.9,40360.73
Amaravati,2019-05-18,,41.1,28.6,34.0,90,27,59,0.1,0.1,0.0,17.0,10.6,189,34.2,1005.6,36462.24
Amaravati,2019-05-19,,41.1,28.6,34.0,89,26,57,0.0,0.0,0.0,17.0,12.4,177,35.3,1005.9,40604.06
Amaravati,2019-05-20,,40.2,28.3,33.3,89,26,57,0.0,0.0,0.0,18.4,13.0,174,40.7,1006.9,40483.68
Amaravati,2019-05-21,,39.5,27.6,32.9,91,27,59,0.0,0.0,0.0,19.1,13.2,169,43.9,1006.9,40600.13
Amaravati,2019-05-23,,39.2,28.1,32.7,89,34,62,0.0,0.0,0.0,20.2,13.8,170,47.2,1006.2,40381.57
Amaravati,2019-05-24,,40.6,28.7,33.3,85,30,61,0.0,0.0,0.0,18.5,11.8,170,39.6,1006.1,40609.5
Amaravati,2019-05-25,,43.7,29.0,34.9,86,23,59,0.0,0.0,0.0,15.7,11.3,189,32.4,1003.9,40051.73
Amaravati,2019-05-26,,43.6,29.6,35.6,84,22,56,0.0,0.0,0.0,16.5,11.5,181,35.3,1002.7,40576.13
Amaravati,2019-05-27,,42.4,29.8,35.3,83,26,56,0.2,0.2,0.0,16.6,10.5,171,36.4,1002.8,40605.59
Amaravati,2019-05-28,,41.4,29.7,34.8,86,33,58,0.0,0.0,0.0,18.7,12.9,169,40.7,1002.8,40650.42
Amaravati,2019-05-29,,41.3,29.5,34.2,88,32,62,0.0,0.0,0.0,18.6,13.6,158,36.7,1002.5,40724.68
Amaravati,2019-05-30,,40.1,29.4,33.4,83,35,63,0.0,0.0,0.0,19.6,12.7,165,45.0,1002.6,39699.92
Amaravati,2019-05-31,,40.6,29.7,33.8,82,32,61,0.0,0.0,0.0,19.1,12.7,165,42.1,1003.1,40927.33
Amaravati,2019-06-01,,41.5,28.5,34.5,90,26,57,0.0,0.0,0.0,12.7,6.3,163,24.1,1003.4,39813.47
Amaravati,2019-06-02,,40.8,30.0,34.6,82,34,59,0.0,0.0,0.0,19.6,11.5,164,44.6,1003.0,40648.82
Amaravati,2019-06-03,,41.2,29.8,33.3,87,33,66,3.1,3.1,0.0,20.6,7.0,136,49.3,1003.3,32491.5
Amaravati,2019-06-04,,38.9,29.0,33.4,85,36,62,0.7,0.7,0.0,15.0,9.6,167,31.7,1003.3,40224.8
Amaravati,2019-06-05,,40.5,29.5,34.3,85,33,59,0.0,0.0,0.0,19.5,11.6,177,37.4,1002.7,41212.75
Amaravati,2019-06-06,,40.8,29.7,33.3,83,35,64,0.2,0.2,0.0,20.5,11.8,180,42.8,1003.2,41389.18
Amaravati,2019-06-07,,39.6,29.2,33.5,87,39,65,0.0,0.0,0.0,17.1,10.8,180,34.2,1003.2,40930.2
Amaravati,2019-06-08,,40.3,27.3,33.7,94,33,63,14.5,14.5,0.0,16.1,7.9,208,31.0,1002.8,40216.02
Amaravati,2019-06-09,,39.9,30.1,34.3,78,37,58,0.2,0.2,0.0,18.5,9.8,201,40.3,1001.7,39981.16
Amaravati,2019-06-10,,40.6,28.3,33.9,78,30,55,0.6,0.6,0.0,19.6,12.1,224,37.4,1001.3,37455.57
Amaravati,2019-06-11,,41.4,29.0,34.4,88,27,57,0.0,0.0,0.0,19.7,12.1,206,43.2,1001.1,41506.32
Amaravati,2019-06-12,,41.3,30.1,35.5,77,28,47,0.0,0.0,0.0,19.1,12.8,231,43.6,1001.0,41289.64
Amaravati,2019-06-13,,41.0,31.6,35.8,54,29,41,0.0,0.0,0.0,22.7,16.8,272,47.5,1002.4,39944.73
Amaravati,2019-06-14,,40.6,31.1,35.6,66,29,43,0.0,0.0,0.0,20.3,16.8,266,43.6,1002.1,39600.0
Amaravati,2019-06-15,,41.5,31.2,36.5,71,24,40,0.0,0.0,0.0,22.4,15.7,268,46.1,1002.1,41592.14
Amaravati,2019-06-16,,41.1,31.2,36.5,68,25,39,0.0,0.0,0.0,23.7,16.6,271,48.2,1002.4,38650.04
Amaravati,2019-06-17,,36.8,28.3,33.1,86,34,53,1.8,1.8,0.0,22.1,11.4,290,45.0,1003.7,7841.25
Amaravati,2019-06-18,,39.6,28.0,33.5,86,30,55,0.0,0.0,0.0,14.7,8.6,242,38.2,1002.7,26454.75
Amaravati,2019-06-19,,41.0,30.4,35.6,69,26,43,0.0,0.0,0.0,21.6,12.4,242,40.0,1001.0,41306.12
Amaravati,2019-06-20,,38.8,29.3,33.7,73,37,54,2.4,2.4,0.0,19.3,11.1,242,45.4,1001.9,38654.47
Amaravati,2019-06-21,,30.8,27.1,28.7,91,70,81,5.3,5.3,0.0,10.8,8.0,247,25.9,1002.8,2441.35
Amaravati,2019-06-22,,33.0,25.9,29.9,93,53,71,1.8,1.8,0.0,17.4,11.2,260,46.4,1002.0,21564.89
Amaravati,2019-06-23,,34.2,26.4,30.0,86,50,70,0.7,0.7,0.0,15.7,8.9,220,33.1,1002.0,16860.82
Amaravati,2019-06-24,,34.1,25.3,30.3,95,51,72,3.6,3.6,0.0,15.5,10.2,147,35.6,1003.4,41512.55
Amaravati,2019-06-25,,34.8,25.8,29.7,95,55,78,8.0,8.0,0.0,12.1,7.4,146,27.0,1004.5,39777.79
Amaravati,2019-06-26,,35.1,25.8,30.1,95,52,76,10.4,10.4,0.0,15.0,8.7,196,32.8,1004.0,41213.38
Amaravati,2019-06-27,,37.2,28.1,32.3,82,41,61,0.1,0.1,0.0,16.7,12.9,241,36.0,1001.9,41290.26
Amaravati,2019-06-28,,37.9,29.2,32.7,76,37,56,1.2,1.2,0.0,22.8,14.6,271,54.0,1001.6,39623.77
Amaravati,2019-06-30,,36.1,26.3,30.6,91,39,63,0.9,0.9,0.0,28.0,18.9,269,58.7,1001.6,31122.09
Amaravati,2019-07-01,,32.6,25.9,28.2,90,50,75,9.8,9.8,0.0,22.9,16.0,270,46.1,1001.3,900.97
Amaravati,2019-07-02,,34.8,25.9,29.3,92,45,72,1.0,1.0,0.0,25.4,14.7,263,58.7,1001.0,15977.21
Amaravati,2019-07-03,,33.1,26.6,29.9,85,50,65,0.7,0.7,0.0,20.7,12.0,257,42.1,1002.1,2569.07
Amaravati,2019-07-04,,37.2,27.5,31.9,84,36,58,4.0,4.0,0.0,20.9,13.7,249,48.6,1001.7,33143.69
Amaravati,2019-07-05,,33.5,26.7,29.5,93,49,73,4.3,4.3,0.0,24.1,14.5,245,53.3,1000.8,1070.26
Amaravati,2019-07-06,,33.6,25.9,29.7,92,49,68,0.6,0.6,0.0,23.2,14.6,244,63.7,1001.4,5476.03
Amaravati,2019-07-07,,35.9,28.8,32.0,63,42,52,0.1,0.1,0.0,25.8,16.3,250,52.2,1002.1,19150.22
Amaravati,2019-07-08,,38.6,27.7,33.1,77,34,52,0.2,0.2,0.0,21.0,15.4,247,50.8,1003.0,39948.61
Amaravati,2019-07-09,,37.5,29.3,33.0,71,35,51,0.1,0.1,0.0,23.1,15.5,247,47.5,1003.1,39600.0
Amaravati,2019-07-10,,37.8,27.6,32.4,83,35,57,0.8,0.8,0.0,19.2,14.8,229,45.7,1003.0,37798.89
Amaravati,2019-07-11,,36.7,28.7,32.5,73,34,53,0.7,0.7,0.0,19.0,12.4,258,47.9,1004.7,38629.25
Amaravati,2019-07-12,,36.8,26.9,31.9,83,36,58,0.3,0.3,0.0,13.6,8.9,233,34.2,1006.0,42088.68
Amaravati,2019-07-13,,37.7,28.3,32.5,83,31,57,1.1,1.1,0.0,18.9,11.9,228,37.1,1006.3,40232.99
Amaravati,2019-07-14,,34.4,25.9,29.6,96,46,74,6.1,6.1,0.0,14.2,10.3,240,37.4,1005.7,22477.85
Amaravati,2019-07-15,,35.7,26.6,30.3,92,45,73,3.9,3.9,0.0,14.3,10.0,252,40.0,1004.2,35402.2
Amaravati,2019-07-16,,36.4,26.5,30.9,86,43,65,0.1,0.1,0.0,15.5,10.3,244,34.6,1003.9,37496.68
Amaravati,2019-07-17,,38.8,27.5,32.2,89,34,60,1.0,1.0,0.0,14.2,7.2,260,45.0,1002.4,39995.51
Amaravati,2019-07-18,,37.7,28.2,31.2,87,38,65,3.9,3.9,0.0,15.0,8.3,311,42.5,1001.2,25786.95
Amaravati,2019-07-19,,32.6,25.8,28.9,95,57,77,4.6,4.6,0.0,13.8,8.8,265,31.7,1000.8,15563.73
Amaravati,2019-07-20,,33.9,25.5,29.2,95,54,77,5.4,5.4,0.0,12.0,8.3,233,28.1,1001.3,35446.17
Amaravati,2019-07-21,,33.9,25.9,29.4,95,54,77,8.2,8.2,0.0,12.9,9.4,155,29.9,1002.5,36662.67
Amaravati,2019-07-22,,33.6,25.7,29.0,95,57,80,11.0,11.0,0.0,16.6,7.9,140,38.2,1002.5,40777.55
Amaravati,2019-07-23,,31.9,25.6,28.6,96,67,82,8.2,8.2,0.0,11.5,6.3,170,21.6,1002.8,33080.55
Amaravati,2019-07-26,,29.6,25.6,26.9,94,74,88,23.9,23.9,0.0,15.1,11.5,249,43.6,1004.2,0.0
Amaravati,2019-07-27,,31.0,25.1,26.7,93,61,84,15.5,15.5,0.0,19.1,13.4,253,55.1,1003.3,4629.63
Amaravati,2019-07-28,,29.4,24.6,26.2,92,72,87,8.7,8.7,0.0,19.1,13.5,249,49.3,1003.3,1010.83
Amaravati,2019-07-29,,30.3,25.0,27.1,93,65,82,1.7,1.7,0.0,17.7,12.9,234,50.0,1003.4,0.0
Amaravati,2019-07-30,,32.0,24.8,27.9,92,58,76,0.1,0.1,0.0,20.3,13.3,230,47.5,1004.9,29337.07
Amaravati,2019-07-31,,33.7,26.1,29.6,80,51,67,0.5,0.5,0.0,22.3,12.0,250,51.5,1005.1,31111.16
Amaravati,2019-08-01,,31.7,25.4,27.7,98,60,81,9.3,9.3,0.0,19.3,11.5,223,50.8,1004.6,13085.05
Amaravati,2019-08-02,,26.5,24.7,25.5,94,87,90,12.4,12.4,0.0,18.9,14.9,238,40.7,1004.1,0.0
Amaravati,2019-08-03,,31.0,24.5,27.2,94,59,77,0.2,0.2,0.0,23.9,14.0,249,49.0,1004.4,18469.71
Amaravati,2019-08-05,,30.5,25.1,28.2,88,64,73,2.8,2.8,0.0,27.5,18.9,253,62.6,1001.3,27718.67
Amaravati,2019-08-06,,29.9,24.9,27.0,90,68,81,11.0,11.0,0.0,24.2,19.0,259,56.9,1000.3,6534.03
Amaravati,2019-08-07,,30.4,24.8,26.6,93,68,84,13.5,13.5,0.0,22.4,17.5,255,55.1,999.4,2236.74
Amaravati,2019-08-08,,32.9,24.6,27.7,94,58,80,8.5,8.5,0.0,22.0,14.3,236,68.4,999.1,25872.52
Amaravati,2019-08-09,,33.1,26.0,28.7,94,58,76,1.3,1.3,0.0,21.6,13.4,219,49.3,1001.8,36040.23
Amaravati,2019-08-10,,33.2,25.7,29.3,93,56,74,0.8,0.8,0.0,20.5,11.1,253,48.2,1003.0,41692.45
Amaravati,2019-08-11,,33.8,27.4,30.1,74,49,63,0.0,0.0,0.0,24.3,15.7,284,50.0,1002.7,39658.56
Amaravati,2019-08-15,,33.2,25.5,29.2,96,63,79,2.9,2.9,0.0,13.0,7.8,238,28.1,1005.5,39799.35
Amaravati,2019-08-16,,33.8,26.0,29.1,95,59,80,3.3,3.3,0.0,11.6,6.6,258,27.4,1004.9,37414.11
Amaravati,2019-08-17,,32.6,25.9,28.6,95,65,83,16.1,16.1,0.0,14.4,7.3,298,31.7,1004.6,26726.82
Amaravati,2019-08-28,,35.2,27.1,30.7,89,44,65,0.2,0.2,0.0,15.3,9.8,236,32.8,1004.0,40489.38
Amaravati,2019-08-29,,34.6,27.0,30.3,81,53,70,2.4,2.4,0.0,13.8,7.2,233,32.0,1004.1,32602.8
Amaravati,2019-08-30,,33.9,26.7,29.7,93,53,75,8.1,8.1,0.0,18.4,10.7,268,45.4,1002.0,37845.6
Amaravati,2019-10-08,,30.6,24.1,26.5,97,67,87,4.0,4.0,0.0,12.5,4.4,190,25.2,1009.4,26540.51
Amaravati,2019-10-09,,29.8,24.4,26.5,98,72,89,5.8,5.8,0.0,5.8,3.6,119,20.2,1009.6,26816.48
Amaravati,2019-10-10,,29.5,24.0,26.6,99,73,88,1.7,1.7,0.0,8.9,4.4,128,21.6,1009.9,34653.41
Amaravati,2019-10-11,,30.4,24.5,27.0,97,70,86,2.7,2.7,0.0,8.0,4.7,196,19.4,1009.8,37676.6
Amaravati,2019-10-12,,31.1,24.4,27.2,99,65,86,3.5,3.5,0.0,10.8,4.1,166,24.8,1010.0,39455.93
Amaravati,2019-10-13,,31.1,25.2,27.4,98,68,86,6.1,6.1,0.0,5.4,3.1,90,20.2,1010.7,35506.05
Amaravati,2019-10-14,,29.6,24.9,26.5,98,72,88,2.7,2.7,0.0,10.2,5.1,72,27.4,1011.4,21068.92
Amaravati,2019-10-15,,31.4,24.4,27.5,97,63,83,1.1,1.1,0.0,13.8,8.6,77,34.2,1011.0,39326.66
Amaravati,2019-10-16,,28.7,24.9,26.4,96,77,88,4.1,4.1,0.0,16.4,9.8,71,36.4,1011.2,5437.76
Amaravati,2019-10-17,,29.3,24.4,26.1,96,72,89,7.7,7.7,0.0,15.7,8.6,95,34.6,1011.5,21201.49
Amaravati,2019-10-18,,30.4,24.3,26.7,96,68,85,3.5,3.5,0.0,13.0,8.9,99,30.2,1011.3,37803.49
Amaravati,2019-10-19,,28.6,24.2,25.9,97,78,90,8.1,8.1,0.0,14.6,7.9,76,28.1,1011.9,24124.48
Amaravati,2019-10-20,,29.1,24.1,25.7,97,77,91,9.4,9.4,0.0,13.3,8.2,92,29.5,1011.5,21022.89
Amaravati,2019-10-21,,27.5,24.0,25.4,97,88,94,13.0,13.0,0.0,10.6,6.3,68,21.2,1010.4,0.0
Amaravati,2019-10-22,,25.9,24.2,24.9,98,90,94,35.3,35.3,0.0,16.9,8.1,24,32.0,1008.3,0.0
Amaravati,2019-10-23,,25.7,23.5,24.3,96,87,93,55.0,55.0,0.0,17.9,9.8,330,36.4,1006.0,948.92
Amaravati,2019-10-24,,30.2,24.3,26.6,97,69,87,7.0,7.0,0.0,11.7,8.1,249,34.6,1006.9,25200.0
Amaravati,2019-10-25,,30.2,24.2,26.4,97,69,88,7.2,7.2,0.0,12.1,5.3,204,32.0,1008.6,21667.2
Amaravati,2019-10-26,,28.6,23.8,25.6,97,82,92,13.2,13.2,0.0,11.3,5.9,167,26.3,1010.1,27137.44
Amaravati,2019-10-27,,30.1,23.2,26.4,99,75,91,9.8,9.8,0.0,15.6,5.6,110,33.5,1010.8,36557.66
Amaravati,2019-10-28,,30.9,23.7,26.9,99,64,86,0.6,0.6,0.0,10.0,6.6,90,29.2,1011.3,38847.36
Amaravati,2019-10-29,,29.7,24.6,26.6,97,75,88,4.7,4.7,0.0,13.0,8.5,79,34.6,1011.7,38816.79
Amaravati,2019-10-30,,28.2,24.5,26.0,97,80,90,5.8,5.8,0.0,13.3,6.9,101,30.6,1011.7,28616.84
Amaravati,2019-10-31,,30.1,23.8,26.2,99,75,90,5.2,5.2,0.0,12.0,5.1,119,29.5,1011.0,28383.97
Amaravati,2019-11-01,,31.0,23.1,27.0,100,65,85,0.5,0.5,0.0,7.5,3.9,149,18.0,1010.7,38729.52
Amaravati,2019-11-02,,31.0,24.2,27.0,98,66,86,3.9,3.9,0.0,6.9,4.3,92,23.4,1011.5,37717.52
Amaravati,2019-11-03,,30.9,24.4,27.4,100,62,84,0.2,0.2,0.0,6.4,3.7,108,16.9,1012.3,38675.46
Amaravati,2019-11-04,,32.1,24.7,27.9,98,53,79,0.1,0.1,0.0,8.2,5.4,338,20.5,1012.2,38649.8
Amaravati,2019-11-05,,32.1,24.1,27.8,99,53,78,0.2,0.2,0.0,6.2,3.6,30,14.0,1010.0,38625.11
Amaravati,2019-11-06,,31.3,24.1,27.3,98,66,83,0.9,0.9,0.0,7.2,3.9,157,23.0,1008.5,37589.21
Amaravati,2019-11-07,,30.4,24.3,26.7,97,57,81,0.5,0.5,0.0,7.5,4.4,325,19.4,1008.4,38578.82
Amaravati,2019-11-08,,31.8,22.0,26.3,92,49,74,0.0,0.0,0.0,14.4,6.7,354,29.5,1008.5,38557.32
Amaravati,2019-11-09,,31.2,21.5,25.8,96,51,73,0.0,0.0,0.0,13.3,8.4,328,29.2,1009.1,38536.98
Amaravati,2019-11-10,,31.7,21.2,26.1,95,51,75,0.0,0.0,0.0,7.6,5.6,352,18.4,1009.7,38497.57
Amaravati,2019-11-11,,30.2,22.9,26.4,98,64,83,1.0,1.0,0.0,6.2,4.4,117,19.1,1010.4,38450.39
Amaravati,2019-11-12,,31.1,22.6,26.5,98,51,78,0.1,0.1,0.0,9.5,6.0,79,24.5,1011.9,38404.08
Amaravati,2019-11-13,,30.5,23.4,26.3,94,52,75,0.0,0.0,0.0,12.4,9.8,85,28.1,1013.1,38170.64
Amaravati,2019-11-14,,30.9,22.5,26.1,92,49,76,0.0,0.0,0.0,14.5,9.5,78,31.3,1013.1,35308.57
Amaravati,2019-11-15,,31.5,23.0,26.7,88,53,74,0.0,0.0,0.0,10.8,8.3,92,25.6,1012.4,36494.13
Amaravati,2019-11-16,,31.6,22.6,26.5,95,51,77,0.0,0.0,0.0,11.7,5.8,73,22.7,1012.3,37811.16
Amaravati,2019-11-17,,32.2,22.8,27.2,95,52,76,0.0,0.0,0.0,10.7,5.9,63,22.3,1012.2,38186.25
Amaravati,2019-11-18,,31.6,24.3,27.2,97,59,82,0.5,0.5,0.0,13.8,7.2,91,28.8,1012.5,38144.64
Amaravati,2019-11-19,,31.4,23.9,27.0,97,53,78,0.8,0.8,0.0,12.9,8.5,89,26.3,1012.2,37314.25
Amaravati,2019-11-20,,30.8,23.1,26.4,95,54,76,0.6,0.6,0.0,14.1,10.6,89,31.7,1012.2,37818.71
Amaravati,2019-11-21,,31.2,22.3,26.0,91,47,72,0.0,0.0,0.0,14.7,10.6,88,32.0,1013.4,38023.56
Amaravati,2019-11-22,,31.2,21.6,25.8,94,48,74,0.0,0.0,0.0,10.5,8.2,83,25.2,1014.2,37984.64
Amaravati,2019-11-23,,31.1,20.7,25.6,97,46,77,0.0,0.0,0.0,10.5,6.9,80,24.5,1014.0,37585.36
Amaravati,2019-11-24,,30.3,20.3,25.2,96,48,76,0.0,0.0,0.0,10.8,7.3,86,24.8,1013.4,36710.12
